population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,494,Stroke,3,Rate,2023,1471.1486561760894,1846.4083216066358,1059.5691803752554
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2023,3244.6582129758244,4564.04018410341,2214.5411977886147
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,9,20-24 years,976,Diabetes mellitus type 2,2,Percent,2023,0.006400709851494385,0.008434484579296105,0.004524802319634568
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2023,112.38470465868107,158.08392578594078,76.70470728554648
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2023,4554.679477231386,6163.414676825174,3188.432872879249
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,10,25-29 years,976,Diabetes mellitus type 2,2,Percent,2023,0.008870154327617067,0.011170028560168327,0.00643588133256654
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2023,170.85474164326635,231.20147696746167,119.60421747916725
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2023,7359.868567423575,9438.263889771612,5437.848608793148
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,11,30-34 years,976,Diabetes mellitus type 2,2,Percent,2023,0.015120012433102981,0.018502291322064525,0.011791224567694523
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2023,308.9903958081031,396.24795855053713,228.2979619245742
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2023,10678.657334557203,14030.234751602766,7798.441827716419
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2023,0.020281984359350736,0.024195123284763316,0.015962425826041203
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2023,492.7683375516758,647.4274094022819,359.8603358590323
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2023,15105.557770904637,19702.356985268365,10813.65996934416
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2023,0.028895175107790515,0.03484730398304723,0.02205909895158465
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2023,794.5345417278147,1036.3207645599248,568.7857739813028
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2023,22437.417631234082,28773.216267888405,16878.731408648327
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2023,0.042224698829928055,0.051201523998697526,0.033436134449236085
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2023,1384.3443660304529,1775.25063212171,1041.384401508705
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2023,29478.466503093972,37594.56929552766,21995.430769937433
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2023,0.05096801031933788,0.06118494426923288,0.04070034932042211
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2023,2070.088673696551,2640.031905425058,1544.6017894161876
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2023,36007.678316599384,45606.7674053676,26571.912540541794
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2023,0.0629953391346133,0.07633851479801386,0.04991880776265263
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2023,2934.1037256083955,3716.290313984408,2165.22561927584
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2023,41603.78838654713,53750.87747539617,31310.10008021308
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2023,0.0666933883132105,0.08180908469188426,0.051900973083092376
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2023,4140.826468221582,5349.8266569451725,3116.2953222004226
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2023,40684.60622263694,53230.9021732435,30587.832311012527
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2023,0.06986396587912447,0.08613196248476414,0.05467481117953397
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2023,4999.532696780541,6541.285773737753,3758.7894282594793
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2023,308745.79566908674,384473.37023847306,233448.393687559
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2023,0.031956173781866055,0.03854323410446069,0.025678953778656394
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2023,993.916011700618,1237.6985990186222,751.5182381318705
